longitude,latitude,dist,latlon
116.282553,39.947605,海淀,"116.282553,39.947605"
116.291217,39.941369,海淀,"116.291217,39.941369"
116.298972,39.943157,海淀,"116.298972,39.943157"
116.278835,39.956753,海淀,"116.278835,39.956753"
116.293137,39.9457,海淀,"116.293137,39.9457"
116.293137,39.9457,海淀,"116.293137,39.9457"
116.27921,39.943762,海淀,"116.27921,39.943762"
116.287044,39.950611,海淀,"116.287044,39.950611"
116.293535,39.951438,海淀,"116.293535,39.951438"
116.275381,39.947186,海淀,"116.275381,39.947186"
116.296249,39.949325,海淀,"116.296249,39.949325"
116.287903,39.950394,海淀,"116.287903,39.950394"
116.278493,39.962061,海淀,"116.278493,39.962061"
116.275381,39.947186,海淀,"116.275381,39.947186"
116.27485,39.949844,海淀,"116.27485,39.949844"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.293535,39.951438,海淀,"116.293535,39.951438"
116.27921,39.943762,海淀,"116.27921,39.943762"
116.275381,39.947186,海淀,"116.275381,39.947186"
116.278835,39.956753,海淀,"116.278835,39.956753"
116.282553,39.947605,海淀,"116.282553,39.947605"
116.278835,39.956753,海淀,"116.278835,39.956753"
116.27485,39.949844,海淀,"116.27485,39.949844"
116.275381,39.947186,海淀,"116.275381,39.947186"
116.278031,39.96002,海淀,"116.278031,39.96002"
116.287044,39.950611,海淀,"116.287044,39.950611"
116.275381,39.947186,海淀,"116.275381,39.947186"
116.278031,39.96002,海淀,"116.278031,39.96002"
116.286207,39.946778,海淀,"116.286207,39.946778"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.278664,39.958771,海淀,"116.278664,39.958771"
116.282553,39.947605,海淀,"116.282553,39.947605"
116.278664,39.958771,海淀,"116.278664,39.958771"
116.278493,39.962061,海淀,"116.278493,39.962061"
116.286207,39.946778,海淀,"116.286207,39.946778"
116.278664,39.958771,海淀,"116.278664,39.958771"
116.286207,39.946778,海淀,"116.286207,39.946778"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.286207,39.946778,海淀,"116.286207,39.946778"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.286207,39.946778,海淀,"116.286207,39.946778"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.286207,39.946778,海淀,"116.286207,39.946778"
116.286207,39.946778,海淀,"116.286207,39.946778"
116.286207,39.946778,海淀,"116.286207,39.946778"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.286207,39.946778,海淀,"116.286207,39.946778"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.289093,39.941244,海淀,"116.289093,39.941244"
116.282889,39.942772,海淀,"116.282889,39.942772"
116.299142,39.948865,海淀,"116.299142,39.948865"
116.281947,39.941862,海淀,"116.281947,39.941862"
116.293137,39.9457,海淀,"116.293137,39.9457"
116.293137,39.9457,海淀,"116.293137,39.9457"
116.336562,39.979925,海淀,"116.336562,39.979925"
116.333734,39.980703,海淀,"116.333734,39.980703"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.333303,39.974734,海淀,"116.333303,39.974734"
116.340103,39.98,海淀,"116.340103,39.98"
116.336562,39.979925,海淀,"116.336562,39.979925"
116.333303,39.974734,海淀,"116.333303,39.974734"
116.333303,39.974734,海淀,"116.333303,39.974734"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.329601,39.974019,海淀,"116.329601,39.974019"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.329601,39.974019,海淀,"116.329601,39.974019"
116.329472,39.977829,海淀,"116.329472,39.977829"
116.340103,39.98,海淀,"116.340103,39.98"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.339402,39.97906,海淀,"116.339402,39.97906"
116.338231,39.97411,海淀,"116.338231,39.97411"
116.340205,39.975749,海淀,"116.340205,39.975749"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.329601,39.974019,海淀,"116.329601,39.974019"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.333734,39.980703,海淀,"116.333734,39.980703"
116.340103,39.98,海淀,"116.340103,39.98"
116.336562,39.979925,海淀,"116.336562,39.979925"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.333303,39.974734,海淀,"116.333303,39.974734"
116.337865,39.978719,海淀,"116.337865,39.978719"
116.340205,39.975749,海淀,"116.340205,39.975749"
116.337865,39.978719,海淀,"116.337865,39.978719"
116.338231,39.97411,海淀,"116.338231,39.97411"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.333303,39.974734,海淀,"116.333303,39.974734"
116.333303,39.974734,海淀,"116.333303,39.974734"
116.329472,39.977829,海淀,"116.329472,39.977829"
116.340103,39.98,海淀,"116.340103,39.98"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.333303,39.974734,海淀,"116.333303,39.974734"
116.333303,39.974734,海淀,"116.333303,39.974734"
116.339402,39.97906,海淀,"116.339402,39.97906"
116.333303,39.974734,海淀,"116.333303,39.974734"
116.330515,39.978517,海淀,"116.330515,39.978517"
116.333734,39.980703,海淀,"116.333734,39.980703"
116.329601,39.974019,海淀,"116.329601,39.974019"
116.337865,39.978719,海淀,"116.337865,39.978719"
116.333734,39.980703,海淀,"116.333734,39.980703"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.329472,39.977829,海淀,"116.329472,39.977829"
116.329472,39.977829,海淀,"116.329472,39.977829"
116.333303,39.974734,海淀,"116.333303,39.974734"
116.333734,39.980703,海淀,"116.333734,39.980703"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.329601,39.974019,海淀,"116.329601,39.974019"
116.329601,39.974019,海淀,"116.329601,39.974019"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.338231,39.97411,海淀,"116.338231,39.97411"
116.340205,39.975749,海淀,"116.340205,39.975749"
116.329472,39.977829,海淀,"116.329472,39.977829"
116.329472,39.977829,海淀,"116.329472,39.977829"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.327004,39.981445,海淀,"116.327004,39.981445"
116.328285,39.981609,海淀,"116.328285,39.981609"
116.328627,39.979037,海淀,"116.328627,39.979037"
116.327004,39.981445,海淀,"116.327004,39.981445"
116.333734,39.980703,海淀,"116.333734,39.980703"
116.340103,39.98,海淀,"116.340103,39.98"
116.25739,39.93623,海淀,"116.25739,39.93623"
116.274796,39.936198,海淀,"116.274796,39.936198"
116.277119,39.935883,海淀,"116.277119,39.935883"
116.268601,39.933567,海淀,"116.268601,39.933567"
116.254448,39.934143,海淀,"116.254448,39.934143"
116.26046,39.935281,海淀,"116.26046,39.935281"
116.246707,39.937139,海淀,"116.246707,39.937139"
116.246707,39.937139,海淀,"116.246707,39.937139"
116.268601,39.933567,海淀,"116.268601,39.933567"
116.256257,39.935817,海淀,"116.256257,39.935817"
116.265669,39.93588,海淀,"116.265669,39.93588"
116.26081,39.934189,海淀,"116.26081,39.934189"
116.277119,39.935883,海淀,"116.277119,39.935883"
116.224568,39.933331,海淀,"116.224568,39.933331"
116.253268,39.934092,海淀,"116.253268,39.934092"
116.260235,39.935797,海淀,"116.260235,39.935797"
116.268381,39.935697,海淀,"116.268381,39.935697"
116.268601,39.933567,海淀,"116.268601,39.933567"
116.25434,39.934472,海淀,"116.25434,39.934472"
116.270882,39.932076,海淀,"116.270882,39.932076"
116.270772,39.931256,海淀,"116.270772,39.931256"
116.278744,39.939056,海淀,"116.278744,39.939056"
116.268119,39.937895,海淀,"116.268119,39.937895"
116.23675,39.926992,海淀,"116.23675,39.926992"
116.256257,39.935817,海淀,"116.256257,39.935817"
116.268601,39.933567,海淀,"116.268601,39.933567"
116.278318,39.933452,海淀,"116.278318,39.933452"
116.272216,39.933962,海淀,"116.272216,39.933962"
116.265125,39.934281,海淀,"116.265125,39.934281"
116.224568,39.933331,海淀,"116.224568,39.933331"
116.23675,39.926992,海淀,"116.23675,39.926992"
116.246633,39.938989,海淀,"116.246633,39.938989"
116.272216,39.933962,海淀,"116.272216,39.933962"
116.268601,39.933567,海淀,"116.268601,39.933567"
116.254448,39.934143,海淀,"116.254448,39.934143"
116.23675,39.926992,海淀,"116.23675,39.926992"
116.23675,39.926992,海淀,"116.23675,39.926992"
116.268601,39.933567,海淀,"116.268601,39.933567"
116.254448,39.934143,海淀,"116.254448,39.934143"
116.270772,39.931256,海淀,"116.270772,39.931256"
116.246633,39.938989,海淀,"116.246633,39.938989"
116.268601,39.933567,海淀,"116.268601,39.933567"
116.224568,39.933331,海淀,"116.224568,39.933331"
116.254448,39.934143,海淀,"116.254448,39.934143"
116.274796,39.936198,海淀,"116.274796,39.936198"
116.224568,39.933331,海淀,"116.224568,39.933331"
116.268601,39.933567,海淀,"116.268601,39.933567"
116.235511,39.93305,海淀,"116.235511,39.93305"
116.235511,39.93305,海淀,"116.235511,39.93305"
116.235511,39.93305,海淀,"116.235511,39.93305"
116.23675,39.926992,海淀,"116.23675,39.926992"
116.268119,39.937895,海淀,"116.268119,39.937895"
116.349984,39.992769,海淀,"116.349984,39.992769"
116.348791,39.997656,海淀,"116.348791,39.997656"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.343804,39.995202,海淀,"116.343804,39.995202"
116.337742,39.997324,海淀,"116.337742,39.997324"
116.347007,40.004589,海淀,"116.347007,40.004589"
116.334461,39.998815,海淀,"116.334461,39.998815"
116.346053,39.994778,海淀,"116.346053,39.994778"
116.349984,39.992769,海淀,"116.349984,39.992769"
116.349984,39.992769,海淀,"116.349984,39.992769"
116.346429,40.001408,海淀,"116.346429,40.001408"
116.347007,40.004589,海淀,"116.347007,40.004589"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.342295,40.002937,海淀,"116.342295,40.002937"
116.343804,39.995202,海淀,"116.343804,39.995202"
116.348791,39.997656,海淀,"116.348791,39.997656"
116.347007,40.004589,海淀,"116.347007,40.004589"
116.33514,39.995926,海淀,"116.33514,39.995926"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343804,39.995202,海淀,"116.343804,39.995202"
116.334749,39.992953,海淀,"116.334749,39.992953"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343804,39.995202,海淀,"116.343804,39.995202"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.334749,39.992953,海淀,"116.334749,39.992953"
116.33837,39.996356,海淀,"116.33837,39.996356"
116.347007,40.004589,海淀,"116.347007,40.004589"
116.347007,40.004589,海淀,"116.347007,40.004589"
116.327275,40.019766,海淀,"116.327275,40.019766"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.349984,39.992769,海淀,"116.349984,39.992769"
116.333818,39.999048,海淀,"116.333818,39.999048"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.347007,40.004589,海淀,"116.347007,40.004589"
116.351178,40.002548,海淀,"116.351178,40.002548"
116.328004,40.020679,海淀,"116.328004,40.020679"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.347007,40.004589,海淀,"116.347007,40.004589"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.348791,39.997656,海淀,"116.348791,39.997656"
116.326526,40.022668,海淀,"116.326526,40.022668"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.358411,40.001422,海淀,"116.358411,40.001422"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343804,39.995202,海淀,"116.343804,39.995202"
116.348791,39.997656,海淀,"116.348791,39.997656"
116.351359,39.994325,海淀,"116.351359,39.994325"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.346012,40.002554,海淀,"116.346012,40.002554"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.347007,40.004589,海淀,"116.347007,40.004589"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.337742,39.997324,海淀,"116.337742,39.997324"
116.328004,40.020679,海淀,"116.328004,40.020679"
116.330758,39.998628,海淀,"116.330758,39.998628"
116.345466,40.008394,海淀,"116.345466,40.008394"
116.347007,40.004589,海淀,"116.347007,40.004589"
116.349984,39.992769,海淀,"116.349984,39.992769"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.342295,40.002937,海淀,"116.342295,40.002937"
116.343804,39.995202,海淀,"116.343804,39.995202"
116.334461,39.998815,海淀,"116.334461,39.998815"
116.334461,39.998815,海淀,"116.334461,39.998815"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343804,39.995202,海淀,"116.343804,39.995202"
116.346293,39.99581,海淀,"116.346293,39.99581"
116.340195,39.993673,海淀,"116.340195,39.993673"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.337742,39.997324,海淀,"116.337742,39.997324"
116.326361,40.019951,海淀,"116.326361,40.019951"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.337742,39.997324,海淀,"116.337742,39.997324"
116.343804,39.995202,海淀,"116.343804,39.995202"
116.351359,39.994325,海淀,"116.351359,39.994325"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.33514,39.995926,海淀,"116.33514,39.995926"
116.343672,39.99987,海淀,"116.343672,39.99987"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.343804,39.995202,海淀,"116.343804,39.995202"
116.343804,39.995202,海淀,"116.343804,39.995202"
116.346429,40.001408,海淀,"116.346429,40.001408"
116.345565,39.997999,海淀,"116.345565,39.997999"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.333818,39.999048,海淀,"116.333818,39.999048"
116.347007,40.004589,海淀,"116.347007,40.004589"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.346293,39.99581,海淀,"116.346293,39.99581"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.333818,39.999048,海淀,"116.333818,39.999048"
116.334461,39.998815,海淀,"116.334461,39.998815"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.349984,39.992769,海淀,"116.349984,39.992769"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.349984,39.992769,海淀,"116.349984,39.992769"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.342295,40.002937,海淀,"116.342295,40.002937"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.340195,39.993673,海淀,"116.340195,39.993673"
116.340959,39.994651,海淀,"116.340959,39.994651"
116.345466,40.008394,海淀,"116.345466,40.008394"
116.327275,40.019766,海淀,"116.327275,40.019766"
116.345466,40.008394,海淀,"116.345466,40.008394"
116.345466,40.008394,海淀,"116.345466,40.008394"
116.340195,39.993673,海淀,"116.340195,39.993673"
116.345466,40.008394,海淀,"116.345466,40.008394"
116.345466,40.008394,海淀,"116.345466,40.008394"
116.340195,39.993673,海淀,"116.340195,39.993673"
116.345466,40.008394,海淀,"116.345466,40.008394"
116.345466,40.008394,海淀,"116.345466,40.008394"
116.343804,39.995202,海淀,"116.343804,39.995202"
116.347007,40.004589,海淀,"116.347007,40.004589"
116.326632,39.992911,海淀,"116.326632,39.992911"
116.349984,39.992769,海淀,"116.349984,39.992769"
116.346293,39.99581,海淀,"116.346293,39.99581"
116.327275,40.019766,海淀,"116.327275,40.019766"
116.277469,39.915102,海淀,"116.277469,39.915102"
116.277469,39.915102,海淀,"116.277469,39.915102"
116.271554,39.927978,海淀,"116.271554,39.927978"
116.277469,39.915102,海淀,"116.277469,39.915102"
116.272671,39.925011,海淀,"116.272671,39.925011"
116.272671,39.925011,海淀,"116.272671,39.925011"
116.279355,39.913328,海淀,"116.279355,39.913328"
116.273117,39.904344,海淀,"116.273117,39.904344"
116.268467,39.917771,海淀,"116.268467,39.917771"
116.279467,39.923698,海淀,"116.279467,39.923698"
116.2703,39.924581,海淀,"116.2703,39.924581"
116.289102,39.923448,海淀,"116.289102,39.923448"
116.272892,39.915936,海淀,"116.272892,39.915936"
116.279467,39.923698,海淀,"116.279467,39.923698"
116.274419,39.90631,海淀,"116.274419,39.90631"
116.2703,39.924581,海淀,"116.2703,39.924581"
116.289102,39.923448,海淀,"116.289102,39.923448"
116.287408,39.906807,海淀,"116.287408,39.906807"
116.271554,39.927978,海淀,"116.271554,39.927978"
116.278849,39.927194,海淀,"116.278849,39.927194"
116.268467,39.917771,海淀,"116.268467,39.917771"
116.268261,39.915239,海淀,"116.268261,39.915239"
116.272671,39.925011,海淀,"116.272671,39.925011"
116.27298,39.911932,海淀,"116.27298,39.911932"
116.272671,39.925011,海淀,"116.272671,39.925011"
116.286961,39.912295,海淀,"116.286961,39.912295"
116.271554,39.927978,海淀,"116.271554,39.927978"
116.268261,39.915239,海淀,"116.268261,39.915239"
116.272671,39.925011,海淀,"116.272671,39.925011"
116.275308,39.906244,海淀,"116.275308,39.906244"
116.273525,39.912989,海淀,"116.273525,39.912989"
116.289102,39.923448,海淀,"116.289102,39.923448"
116.270613,39.910722,海淀,"116.270613,39.910722"
116.269658,39.911359,海淀,"116.269658,39.911359"
116.267545,39.925742,海淀,"116.267545,39.925742"
116.270613,39.910722,海淀,"116.270613,39.910722"
116.284369,39.904598,海淀,"116.284369,39.904598"
116.284676,39.905273,海淀,"116.284676,39.905273"
116.268261,39.915239,海淀,"116.268261,39.915239"
116.279538,39.906023,海淀,"116.279538,39.906023"
116.2703,39.924581,海淀,"116.2703,39.924581"
116.275308,39.906244,海淀,"116.275308,39.906244"
116.279355,39.913328,海淀,"116.279355,39.913328"
116.272671,39.925011,海淀,"116.272671,39.925011"
116.289102,39.923448,海淀,"116.289102,39.923448"
116.279467,39.923698,海淀,"116.279467,39.923698"
116.289102,39.923448,海淀,"116.289102,39.923448"
116.271828,39.911462,海淀,"116.271828,39.911462"
116.276354,39.924299,海淀,"116.276354,39.924299"
116.268467,39.917771,海淀,"116.268467,39.917771"
116.26681,39.913144,海淀,"116.26681,39.913144"
116.272671,39.925011,海淀,"116.272671,39.925011"
116.269658,39.911359,海淀,"116.269658,39.911359"
116.269658,39.911359,海淀,"116.269658,39.911359"
116.26995,39.913089,海淀,"116.26995,39.913089"
116.275724,39.903782,海淀,"116.275724,39.903782"
116.289102,39.923448,海淀,"116.289102,39.923448"
116.271828,39.911462,海淀,"116.271828,39.911462"
116.269658,39.911359,海淀,"116.269658,39.911359"
116.269658,39.911359,海淀,"116.269658,39.911359"
116.275724,39.903782,海淀,"116.275724,39.903782"
116.271828,39.911462,海淀,"116.271828,39.911462"
116.271828,39.911462,海淀,"116.271828,39.911462"
116.275724,39.903782,海淀,"116.275724,39.903782"
116.278849,39.927194,海淀,"116.278849,39.927194"
116.278849,39.927194,海淀,"116.278849,39.927194"
116.276354,39.924299,海淀,"116.276354,39.924299"
116.269658,39.911359,海淀,"116.269658,39.911359"
116.287408,39.906807,海淀,"116.287408,39.906807"
116.275724,39.903782,海淀,"116.275724,39.903782"
116.268467,39.917771,海淀,"116.268467,39.917771"
116.326913,39.959365,海淀,"116.326913,39.959365"
116.317257,39.959192,海淀,"116.317257,39.959192"
116.326913,39.959365,海淀,"116.326913,39.959365"
116.319746,39.957529,海淀,"116.319746,39.957529"
116.320588,39.957832,海淀,"116.320588,39.957832"
116.326983,39.961832,海淀,"116.326983,39.961832"
116.321544,39.96807,海淀,"116.321544,39.96807"
116.326983,39.961832,海淀,"116.326983,39.961832"
116.318419,39.957766,海淀,"116.318419,39.957766"
116.326983,39.961832,海淀,"116.326983,39.961832"
116.320588,39.957832,海淀,"116.320588,39.957832"
116.321544,39.96807,海淀,"116.321544,39.96807"
116.326983,39.961832,海淀,"116.326983,39.961832"
116.326913,39.959365,海淀,"116.326913,39.959365"
116.320704,39.957116,海淀,"116.320704,39.957116"
116.320588,39.957832,海淀,"116.320588,39.957832"
116.320588,39.957832,海淀,"116.320588,39.957832"
116.326913,39.959365,海淀,"116.326913,39.959365"
116.323956,39.955016,海淀,"116.323956,39.955016"
116.326983,39.961832,海淀,"116.326983,39.961832"
116.326913,39.959365,海淀,"116.326913,39.959365"
116.326983,39.961832,海淀,"116.326983,39.961832"
116.317257,39.959192,海淀,"116.317257,39.959192"
116.319746,39.957529,海淀,"116.319746,39.957529"
116.323956,39.955016,海淀,"116.323956,39.955016"
116.319746,39.957529,海淀,"116.319746,39.957529"
116.326117,39.953989,海淀,"116.326117,39.953989"
116.320588,39.957832,海淀,"116.320588,39.957832"
116.319746,39.957529,海淀,"116.319746,39.957529"
116.320588,39.957832,海淀,"116.320588,39.957832"
116.323822,39.96211,海淀,"116.323822,39.96211"
116.319746,39.957529,海淀,"116.319746,39.957529"
116.320588,39.957832,海淀,"116.320588,39.957832"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.319746,39.957529,海淀,"116.319746,39.957529"
116.318419,39.957766,海淀,"116.318419,39.957766"
116.319746,39.957529,海淀,"116.319746,39.957529"
116.317257,39.959192,海淀,"116.317257,39.959192"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.323956,39.955016,海淀,"116.323956,39.955016"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.329672,39.959529,海淀,"116.329672,39.959529"
116.326983,39.961832,海淀,"116.326983,39.961832"
116.326983,39.961832,海淀,"116.326983,39.961832"
116.326983,39.961832,海淀,"116.326983,39.961832"
116.320588,39.957832,海淀,"116.320588,39.957832"
116.319746,39.957529,海淀,"116.319746,39.957529"
116.306359,39.9679,海淀,"116.306359,39.9679"
116.299229,39.97983,海淀,"116.299229,39.97983"
116.310598,39.967559,海淀,"116.310598,39.967559"
116.30693,39.970029,海淀,"116.30693,39.970029"
116.305298,39.979471,海淀,"116.305298,39.979471"
116.310598,39.967559,海淀,"116.310598,39.967559"
116.305298,39.979471,海淀,"116.305298,39.979471"
116.307265,39.975762,海淀,"116.307265,39.975762"
116.297761,39.9767,海淀,"116.297761,39.9767"
116.301832,39.972868,海淀,"116.301832,39.972868"
116.30565,39.971082,海淀,"116.30565,39.971082"
116.308494,39.968148,海淀,"116.308494,39.968148"
116.301332,39.970395,海淀,"116.301332,39.970395"
116.303301,39.9707,海淀,"116.303301,39.9707"
116.301832,39.972868,海淀,"116.301832,39.972868"
116.306359,39.9679,海淀,"116.306359,39.9679"
116.303301,39.9707,海淀,"116.303301,39.9707"
116.302412,39.968609,海淀,"116.302412,39.968609"
116.30565,39.971082,海淀,"116.30565,39.971082"
116.301832,39.972868,海淀,"116.301832,39.972868"
116.301832,39.972868,海淀,"116.301832,39.972868"
116.307265,39.975762,海淀,"116.307265,39.975762"
116.301332,39.970395,海淀,"116.301332,39.970395"
